100,12
100,6
100,8
100,8
100,12
100,10
100,7
100,9
100,15
100,7
100,7
100,7
100,8
100,10
100,11
100,7
100,7
100,10
100,9
100,11
100,9
100,11
100,15
100,8
100,7
100,11
100,8
100,9
100,11
100,16
100,14
100,12
100,9
100,8
100,12
100,10
100,11
100,8
100,13
100,8
100,7
100,10
100,8
100,10
100,14
100,11
100,14
100,10
100,7
100,10
100,6
100,12
100,8
100,14
100,9
100,14
100,13
100,12
100,9
100,12
100,9
100,18
100,6
100,6
100,7
100,19
100,11
100,8
100,16
100,7
100,5
100,8
100,13
100,21
100,12
100,11
100,14
100,8
100,7
100,10
100,10
100,8
100,11
100,12
100,9
100,7
100,10
100,8
100,8
100,9
100,8
100,12
100,10
100,11
100,9
100,11
100,9
100,9
100,8
100,9
200,11
200,12
200,15
200,8
200,11
200,24
200,12
200,13
200,10
200,11
200,10
200,12
200,8
200,8
200,14
200,9
200,10
200,13
200,20
200,10
200,13
200,7
200,15
200,10
200,8
200,11
200,11
200,12
200,15
200,8
200,7
200,9
200,10
200,10
200,9
200,8
200,11
200,10
200,9
200,10
200,14
200,9
200,10
200,10
200,10
200,17
200,16
200,10
200,14
200,12
200,9
200,12
200,13
200,10
200,8
200,12
200,10
200,9
200,10
200,12
200,8
200,12
200,10
200,11
200,15
200,14
200,12
200,10
200,8
200,13
200,8
200,9
200,10
200,9
200,9
200,13
200,7
200,11
200,10
200,12
200,21
200,11
200,10
200,16
200,9
200,13
200,14
200,10
200,13
200,9
200,11
200,14
200,10
200,8
200,10
200,9
200,10
200,12
200,8
200,8
300,14
300,19
300,9
300,15
300,12
300,9
300,10
300,16
300,10
300,11
300,8
300,10
300,11
300,16
300,11
300,14
300,14
300,13
300,15
300,16
300,12
300,12
300,10
300,10
300,9
300,12
300,14
300,12
300,16
300,11
300,10
300,10
300,9
300,10
300,12
300,13
300,12
300,11
300,10
300,11
300,11
300,11
300,12
300,10
300,9
300,11
300,13
300,17
300,20
300,10
300,11
300,14
300,15
300,12
300,8
300,13
300,13
300,8
300,9
300,11
300,14
300,10
300,12
300,12
300,14
300,11
300,20
300,12
300,9
300,9
300,15
300,12
300,10
300,13
300,12
300,13
300,12
300,12
300,10
300,12
300,10
300,10
300,14
300,10
300,9
300,22
300,11
300,7
300,13
300,16
300,12
300,10
300,11
300,12
300,9
300,12
300,10
300,14
300,12
300,16
400,10
400,17
400,14
400,13
400,10
400,11
400,8
400,10
400,11
400,12
400,10
400,10
400,11
400,10
400,10
400,13
400,16
400,10
400,13
400,12
400,10
400,10
400,16
400,11
400,11
400,12
400,12
400,16
400,14
400,16
400,11
400,10
400,15
400,11
400,17
400,13
400,10
400,12
400,12
400,14
400,12
400,10
400,16
400,13
400,10
400,9
400,9
400,13
400,12
400,8
400,11
400,11
400,13
400,16
400,11
400,14
400,11
400,15
400,10
400,8
400,16
400,19
400,11
400,11
400,12
400,9
400,12
400,12
400,12
400,14
400,12
400,12
400,11
400,12
400,11
400,11
400,13
400,10
400,14
400,10
400,11
400,10
400,15
400,10
400,16
400,12
400,13
400,11
400,14
400,10
400,12
400,17
400,12
400,11
400,11
400,11
400,15
400,11
400,12
400,20
500,12
500,14
500,18
500,11
500,15
500,11
500,12
500,13
500,12
500,11
500,13
500,12
500,18
500,9
500,13
500,10
500,12
500,11
500,10
500,9
500,12
500,14
500,13
500,12
500,14
500,13
500,11
500,17
500,15
500,12
500,12
500,13
500,11
500,15
500,12
500,11
500,15
500,10
500,10
500,12
500,10
500,9
