100,5589,2
100,5104,2
100,5094,2
100,5101,2
100,5228,2
100,5266,2
100,5061,2
100,5161,2
100,5088,2
100,5089,2
100,5568,2
100,5547,2
100,5024,2
100,4945,2
100,5374,2
100,5436,2
100,5086,2
100,4950,2
100,5285,2
100,5022,2
100,5336,2
100,5248,2
100,5532,2
100,5186,2
100,5172,2
100,5069,2
100,5275,2
100,4971,2
100,5072,2
100,5351,2
100,5054,2
100,5303,2
100,5138,2
100,5383,2
100,5119,2
100,5207,2
100,5078,2
100,5039,2
100,5211,2
100,4997,2
100,5241,2
100,5095,2
100,5375,2
100,5200,2
100,5064,2
100,5207,2
100,5375,2
100,5279,2
100,5413,2
100,5109,2
100,5211,2
100,5605,2
100,5142,2
100,4948,2
100,5458,2
100,5074,2
100,5375,2
100,5187,2
100,5333,2
100,5541,2
100,5271,2
100,5294,2
100,5528,2
100,5196,2
100,5370,2
100,4989,2
100,5064,2
100,5051,2
100,5022,2
100,5311,2
100,5243,2
100,5285,2
100,5364,2
100,5175,2
100,5237,2
100,5506,2
100,5337,2
100,5056,2
100,5098,2
100,5174,2
100,5226,2
100,4871,2
100,5697,2
100,5052,2
100,5271,2
100,5209,2
100,5221,2
100,5212,2
100,5771,2
100,5067,2
100,5175,2
100,5084,2
100,5302,2
100,5451,2
100,5361,2
100,5037,2
100,5025,2
100,5361,2
100,5551,2
100,5103,2
200,11209,2
200,10975,2
200,10346,2
200,10852,2
200,10998,2
200,10380,2
200,10311,2
200,10095,2
200,9888,2
200,10022,2
200,10613,2
200,10995,2
200,10173,2
200,10168,2
200,10870,2
200,10423,2
200,10901,2
200,10301,2
200,10920,2
200,10313,2
200,10112,2
200,10270,2
200,10230,2
200,10841,2
200,10061,2
200,10977,2
200,10332,2
200,10317,2
200,10514,2
200,10078,2
200,10426,2
200,10218,2
200,10726,2
200,10646,2
200,10683,2
200,10003,2
200,10316,2
200,10400,2
200,10139,2
200,10168,2
200,10430,2
200,10411,2
200,10793,2
200,10238,2
200,10343,2
200,10334,2
200,10116,2
200,10979,2
200,10147,2
200,11026,2
200,10161,2
200,10375,2
200,10999,2
200,10498,2
200,10733,2
200,10157,2
200,10576,2
200,10532,2
200,10721,2
200,10218,2
200,10028,2
200,10469,2
200,10539,2
200,10662,2
200,10568,2
200,10343,2
200,11649,2
200,11253,2
200,10561,2
200,11573,2
200,11091,2
200,10420,2
200,10277,2
200,10087,2
200,10175,2
200,10864,2
200,10781,2
200,10476,2
200,10205,2
200,10787,2
200,10275,2
200,10135,2
200,10802,2
200,10223,2
200,10629,2
200,10453,2
200,10485,2
200,10303,2
200,10789,2
200,10876,2
200,10290,2
200,10223,2
200,11123,2
200,10450,2
200,10625,2
200,10440,2
200,10071,2
200,10169,2
200,11075,2
200,10146,2
300,16826,2
300,15551,2
300,16200,2
300,15279,2
300,15551,2
300,15649,2
300,16271,2
300,16091,2
300,16510,2
300,15425,2
300,15850,2
300,16720,2
300,16287,2
300,16298,2
300,15099,2
300,17397,2
300,15957,2
300,15387,2
300,15270,2
300,15628,2
300,15803,2
300,15542,2
300,16405,2
300,16044,2
300,15588,2
300,17551,2
300,15828,2
300,16604,2
300,15395,2
300,15978,2
300,15226,2
300,15603,2
300,16279,2
300,16099,2
300,15762,2
300,15422,2
300,16752,2
300,16610,2
300,16661,2
300,16011,2
300,15711,2
300,15763,2
300,16851,2
300,15667,2
300,15704,2
300,15409,2
300,15865,2
300,16581,2
300,15691,2
300,15479,2
300,15660,2
300,15393,2
300,15714,2
300,15885,2
300,17299,2
300,15407,2
300,16400,2
300,16265,2
300,15532,2
300,16075,2
300,15214,2
300,15564,2
300,15469,2
300,15878,2
300,15642,2
300,16648,2
300,15548,2
300,16025,2
300,15358,2
300,17857,2
300,15806,2
300,15375,2
300,16214,2
300,15177,2
300,15758,2
300,15723,2
300,16363,2
300,15414,2
300,15253,2
300,16365,2
300,15253,2
300,15451,2
300,15883,2
300,15699,2
300,15229,2
300,15761,2
300,15371,2
300,16494,2
300,16243,2
300,15196,2
300,15701,2
300,16364,2
300,16643,2
300,17416,2
300,15820,2
300,15262,2
300,15714,2
300,16052,2
300,15707,2
300,15998,2
400,20810,2
400,20821,2
400,21000,2
400,21010,2
400,20843,2
400,22665,2
400,21724,2
400,21524,2
400,20892,2
400,23143,2
400,20484,2
400,21661,2
400,20945,2
400,21360,2
400,22145,2
400,21299,2
400,21251,2
400,21937,2
400,22119,2
400,21075,2
400,20534,2
400,20995,2
400,20303,2
400,21813,2
400,20494,2
400,20590,2
400,20730,2
400,21197,2
400,22815,2
400,21487,2
400,21789,2
400,21173,2
400,20246,2
400,20534,2
400,20280,2
400,21363,2
400,20854,2
400,20852,2
400,21679,2
400,20592,2
400,21476,2
400,21647,2
400,20574,2
400,20682,2
400,20175,2
400,20730,2
400,21330,2
400,21546,2
400,20316,2
400,22500,2
400,20665,2
400,21336,2
400,21813,2
400,20120,2
400,20416,2
400,20735,2
400,20826,2
400,20667,2
400,21478,2
400,21249,2
400,22789,2
400,20262,2
400,20474,2
400,20759,2
400,22154,2
400,20847,2
400,21238,2
400,21922,2
400,21227,2
400,20445,2
400,23059,2
400,20797,2
400,23179,2
400,22385,2
400,21613,2
400,22333,2
400,21535,2
400,25220,2
400,20503,2
400,21677,2
400,21132,2
400,21785,2
400,21203,2
400,20295,2
400,20884,2
400,21395,2
400,22404,2
400,21519,2
400,21341,2
400,23177,2
400,21287,2
400,21277,2
400,20548,2
400,21292,2
400,20297,2
400,21105,2
400,22428,2
400,20620,2
400,22203,2
400,21957,2
500,26931,2
500,26604,2
500,28466,2
500,26376,2
500,25840,2
500,27128,2
500,26948,2
500,27773,2
500,27298,2
500,26491,2
500,28602,2
500,27056,2
500,25877,2
500,26514,2
500,30014,2
500,26155,2
500,26954,2
500,26503,2
500,25656,2
500,29032,2
500,25720,2
500,25719,2
500,26373,2
500,28748,2
500,26053,2
500,25623,2
500,27618,2
500,25577,2
500,26757,2
500,25955,2
500,26134,2
500,27756,2
500,27053,2
500,25237,2
500,25974,2
500,25585,2
500,25654,2
500,25396,2
500,26232,2
500,27583,2
500,27552,2
500,26250,2
500,27460,2
500,26094,2
500,26465,2
500,26683,2
500,26916,2
500,26973,2
500,25670,2
500,26193,2
500,25771,2
500,26423,2
500,26329,2
500,26588,2
500,26115,2
500,28414,2
500,27033,2
500,25755,2
500,26459,2
500,26043,2
500,27180,2
500,26283,2
500,25465,2
500,26930,2
500,27542,2
500,26341,2
500,27808,2
500,26787,2
500,27841,2
500,25840,2
500,26300,2
