100,12
100,19
100,11
100,17
100,15
100,11
100,17
100,15
100,11
100,15
100,8
100,10
100,19
100,16
100,8
100,10
100,12
100,15
100,13
100,9
100,15
100,16
100,16
100,8
100,15
100,14
100,11
100,15
100,24
100,1
100,15
100,14
100,14
100,12
100,12
100,17
100,15
100,11
100,14
100,15
100,9
100,14
100,12
100,15
100,8
100,12
100,12
100,12
100,7
100,22
100,19
100,19
100,8
100,14
100,15
100,13
100,11
100,12
100,14
100,11
100,18
100,10
100,12
100,18
100,16
100,8
100,20
100,13
100,11
100,14
100,14
100,24
100,12
100,16
100,13
100,6
100,13
100,17
100,10
100,7
100,12
100,13
100,14
100,15
100,16
100,12
100,16
100,8
100,17
100,22
100,7
100,16
100,19
100,14
100,14
100,11
100,19
100,13
100,9
100,11
200,14
200,17
200,14
200,13
200,12
200,16
200,14
200,13
200,32
200,14
200,13
200,13
200,10
200,16
200,20
200,14
200,16
200,14
200,15
200,8
200,16
200,13
200,13
200,14
200,12
200,19
200,16
200,21
200,12
200,11
200,1
200,15
200,11
200,13
200,6
200,14
200,16
200,14
200,16
200,17
200,19
200,10
200,11
200,13
200,12
200,15
200,19
200,16
200,13
200,18
200,14
200,11
200,13
200,11
200,9
200,16
200,6
200,13
200,14
200,18
200,17
200,16
200,25
200,23
200,17
200,22
200,14
200,14
200,17
200,16
200,13
200,9
200,19
200,19
200,17
200,16
200,17
200,18
200,12
200,16
200,20
200,17
200,14
200,16
200,11
200,23
200,16
200,18
200,9
200,17
200,16
200,15
200,17
200,8
200,20
200,13
200,18
200,18
200,13
200,14
300,17
300,13
300,14
300,20
300,15
300,14
300,18
300,22
300,17
300,16
300,18
300,13
300,28
300,18
300,16
300,13
300,16
300,21
300,8
300,23
300,8
300,20
300,11
300,22
300,20
300,17
300,18
300,17
300,12
300,18
300,17
300,17
300,15
300,16
300,13
300,20
300,14
300,13
300,16
300,19
300,15
300,17
300,16
300,21
300,17
300,18
300,18
300,12
300,18
300,18
300,21
300,17
300,19
300,14
300,31
300,1
300,15
300,17
300,17
300,22
300,24
300,10
300,14
300,18
300,20
300,33
300,20
300,14
300,17
300,19
300,11
300,20
300,23
300,13
300,14
300,24
300,15
300,21
300,14
300,16
300,18
300,1
300,15
300,15
300,16
300,12
300,18
300,10
300,23
300,20
300,19
300,18
300,20
300,17
300,13
300,18
300,14
300,9
300,15
300,17
400,17
400,13
400,17
400,18
400,21
400,18
400,19
400,14
400,18
400,14
400,18
400,14
400,16
400,13
400,26
400,21
400,18
400,17
400,16
400,18
400,14
400,18
400,17
400,16
400,17
400,25
400,16
400,16
400,13
400,18
400,20
400,21
400,19
400,15
400,15
400,12
400,24
400,15
400,18
400,17
400,17
400,11
400,21
400,21
400,18
400,13
400,24
400,19
400,15
400,20
400,12
400,24
400,12
400,17
400,16
400,18
400,17
400,25
400,15
400,13
400,23
400,16
400,15
400,24
400,18
400,18
400,14
400,17
400,18
400,12
400,17
400,21
400,14
400,15
400,15
400,14
400,17
400,21
400,20
400,8
400,23
400,17
400,18
400,15
400,16
400,16
400,15
400,6
400,23
400,14
400,16
400,23
400,17
400,16
400,18
400,20
400,13
400,20
400,14
400,13
500,22
500,22
500,30
500,28
500,25
500,20
500,11
500,20
500,28
500,18
500,22
500,15
500,20
500,17
500,21
500,17
500,15
500,22
500,18
500,15
500,21
500,13
500,12
500,18
500,16
500,9
500,17
500,16
500,21
500,21
500,25
500,28
500,18
500,23
500,18
500,15
500,21
500,16
500,19
500,16
