100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,400,2,0.1
100,300,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,600,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
200,800,2,0.1
