100,471
100,736
100,707
100,551
100,372
100,489
100,525
100,563
100,695
100,713
100,574
100,567
100,344
100,652
100,670
100,391
100,723
100,638
100,652
100,400
100,644
100,824
100,457
100,602
100,655
100,988
100,404
100,574
100,525
100,507
100,533
100,539
100,375
100,529
100,507
100,665
100,497
100,664
100,543
100,762
100,483
100,496
100,523
100,563
100,610
100,809
100,745
100,519
100,584
100,630
100,835
100,783
100,488
100,554
100,645
100,535
100,388
100,896
100,563
100,683
100,506
100,372
100,477
100,388
100,368
100,518
100,386
100,369
100,477
100,677
100,571
100,529
100,439
100,418
100,518
100,497
100,529
100,632
100,644
100,570
100,516
100,443
100,676
100,778
100,507
100,334
100,603
100,689
100,637
100,585
100,728
100,560
100,557
100,537
100,968
100,355
100,589
100,537
100,622
100,666
200,1851
200,1298
200,1187
200,1426
200,1506
200,1633
200,1545
200,1097
200,1158
200,1171
200,1209
200,1770
200,1066
200,1336
200,882
200,1675
200,1494
200,1640
200,1617
200,2880
200,1675
200,1242
200,1394
200,1206
200,1467
200,860
200,1309
200,954
200,1309
200,1719
200,946
200,944
200,986
200,1663
200,1320
200,1142
200,1368
200,1021
200,1201
200,1339
200,1354
200,1176
200,1681
200,1719
200,2366
200,1031
200,843
200,1323
200,1162
200,1031
200,1271
200,1198
200,1053
200,820
200,1147
200,1396
200,1147
200,1362
200,1432
200,1177
200,1716
200,1010
200,1298
200,1084
200,1321
200,948
200,2210
200,1090
200,1976
200,1181
200,1571
200,968
200,1142
200,1088
200,1815
200,1668
200,1000
200,1461
200,1091
200,1287
200,1114
200,1892
200,1000
200,1103
200,1524
200,1163
200,1392
200,1223
200,1099
200,1165
200,1144
200,975
200,2919
200,1742
200,2047
200,1179
200,1322
200,1379
200,1745
200,1254
300,1718
300,2299
300,1675
300,1467
300,2383
300,1483
300,2602
300,1691
300,2003
300,2218
300,2199
300,1943
300,1869
300,1532
300,3189
300,1444
300,1543
300,1990
300,2027
300,1637
300,3352
300,1752
300,2354
300,2395
300,1800
300,1704
300,1913
300,1917
300,1780
300,3406
300,1808
300,1699
300,1771
300,1407
300,2897
300,1661
300,1825
300,4481
300,2913
300,1432
300,3148
300,1503
300,2049
300,2124
300,1864
300,1859
300,2047
300,1702
300,2497
300,2605
300,3287
300,2698
300,2802
300,1381
300,1844
300,2719
300,2609
300,1524
300,1842
300,2377
300,1643
300,3530
300,3773
300,1990
300,2686
300,2495
300,2703
300,2035
300,1983
300,1928
300,2002
300,1812
300,1827
300,2407
300,2947
300,1877
300,2055
300,1450
300,1986
300,2011
300,1702
300,1442
300,1424
300,2423
300,2178
300,2012
300,2125
300,1613
300,1890
300,1846
300,3652
300,1637
300,2219
300,1944
300,1679
300,2355
300,2352
300,1845
300,2022
300,1605
400,2306
400,4135
400,3167
400,2658
400,3050
400,2496
400,3068
400,3424
400,2837
400,5011
400,2278
400,2578
400,3272
400,4355
400,2741
400,2279
400,3377
400,2528
400,2876
400,2723
400,2687
400,2593
400,3259
400,4523
400,2496
400,2353
400,4232
400,2083
400,3908
400,2168
400,3425
400,3132
400,2654
400,2140
400,2848
400,3352
400,2327
400,2177
400,2945
400,2268
400,3262
400,3242
400,3983
400,2842
400,2783
400,3229
400,2110
400,3017
400,5115
400,2714
400,3364
