100,613
100,1060
100,794
100,571
100,1114
100,641
100,693
100,609
100,875
100,655
100,997
100,930
100,489
100,872
100,786
100,593
100,763
100,598
100,533
100,391
100,819
100,594
100,787
100,780
100,586
100,770
100,381
100,588
100,286
100,429
100,727
100,668
100,585
100,100
100,681
100,456
100,408
100,777
100,866
100,510
100,653
100,533
100,894
100,713
100,655
100,654
100,828
100,651
100,808
100,763
100,482
100,522
100,588
100,877
100,1188
100,396
100,607
100,862
100,761
100,625
100,991
100,592
100,549
100,881
100,686
100,561
100,721
100,603
100,499
100,665
100,705
100,527
100,732
100,971
100,664
100,742
100,570
100,914
100,928
100,660
100,483
100,504
100,946
100,688
100,589
100,512
100,490
100,391
100,788
100,895
100,781
100,673
100,1305
100,888
100,642
100,536
100,463
100,592
100,633
100,503
200,2361
200,890
200,1876
200,1740
200,1150
200,1589
200,1971
200,1564
200,1501
200,1585
200,2004
200,2050
200,1407
200,1453
200,1468
200,2011
200,1614
200,1364
200,1494
200,2382
200,1240
200,1701
200,2399
200,1098
200,1666
200,1353
200,1327
200,838
200,1225
200,1520
200,1398
200,1527
200,1339
200,1599
200,1464
200,1496
200,1123
200,1034
200,1287
200,1646
200,1378
200,1443
200,1814
200,1271
200,1028
200,2185
200,1636
200,1711
200,1686
200,992
200,1895
200,1168
200,1524
200,1620
200,2008
200,1326
200,1284
200,2610
200,1948
200,1998
200,1336
200,847
200,1807
200,2007
200,1236
200,1375
200,1726
200,1961
200,2274
200,1567
200,1646
200,1000
200,1283
200,1429
200,1466
200,2116
200,1562
200,1015
200,1003
200,1133
200,2171
200,1456
200,2018
200,2926
200,1386
200,1259
200,1499
200,1379
200,1484
200,1350
200,1206
200,1510
200,1510
200,1997
200,1341
200,1418
200,1258
200,1858
200,2072
200,1996
300,2958
300,2454
300,2946
300,2306
300,2137
300,1724
300,3210
300,2324
300,2292
300,2526
300,1975
300,2046
300,1929
300,3057
300,2188
300,2717
300,1112
300,3499
300,2694
300,2122
300,2048
300,2433
300,2748
300,2751
300,1834
300,2198
300,2327
300,2164
300,2394
300,1869
300,1556
300,2944
300,2286
300,2626
