100,8
100,7
100,9
100,7
100,11
100,8
100,7
100,10
100,12
100,9
100,10
100,6
100,14
100,16
100,10
100,10
100,9
100,13
100,7
100,11
100,8
100,12
100,7
100,9
100,9
100,9
100,14
100,10
100,10
100,10
100,18
100,10
100,11
100,8
100,8
100,7
100,13
100,9
100,8
100,9
100,17
100,9
100,8
100,14
100,11
100,12
100,11
100,9
100,21
100,12
100,9
100,9
100,7
100,15
100,10
100,9
100,7
100,8
100,6
100,8
100,11
100,19
100,7
100,14
100,8
100,17
100,12
100,9
100,8
100,10
100,10
100,10
100,7
100,6
100,15
100,13
100,7
100,9
100,11
100,7
100,14
100,10
100,16
100,10
100,10
100,11
100,10
100,8
100,10
100,7
100,9
100,13
100,7
100,11
100,7
100,23
100,10
100,8
100,6
100,8
